Scenario_ID,Split,File,Scenario_Seed,Anchor_Date,Anchor_Day_Type,Anchor_Season,Source_Dates,Source_Pool_Size,Sessions
train_day_0456,train,train/train_day_0456.csv,310456,2019-05-03,weekday,spring,2019-05-03|2019-05-01|2019-04-30|2019-05-06|2019-04-29|2019-05-07|2019-05-08,155,344
train_day_0457,train,train/train_day_0457.csv,310457,2019-08-07,weekday,summer,2019-08-07|2019-08-06|2019-08-05|2019-08-09|2019-08-02|2019-08-12|2019-08-01,166,344
train_day_0458,train,train/train_day_0458.csv,310458,2019-02-17,weekend,winter,2019-02-17|2019-02-23|2019-02-10|2019-02-24|2019-02-09|2019-02-02|2019-01-27,145,344
train_day_0459,train,train/train_day_0459.csv,310459,2019-02-27,weekday,winter,2019-02-27|2019-02-26|2019-02-25|2019-02-22|2019-02-21|2019-02-19|2019-02-18,127,344
train_day_0460,train,train/train_day_0460.csv,310460,2018-12-19,weekday,winter,2018-12-19|2018-12-18|2018-12-20|2018-12-21|2018-12-14|2018-12-24|2018-12-13,142,344
train_day_0461,train,train/train_day_0461.csv,310461,2019-01-05,weekend,winter,2019-01-05|2018-12-30|2018-12-29|2019-01-12|2019-01-13|2018-12-22|2019-01-20,114,344
train_day_0462,train,train/train_day_0462.csv,310462,2018-09-02,weekend,autumn,2018-09-02|2018-09-01|2018-09-09|2018-09-16|2018-09-22|2018-09-23|2018-09-29,106,344
train_day_0463,train,train/train_day_0463.csv,310463,2018-10-29,weekday,autumn,2018-10-29|2018-10-30|2018-10-26|2018-10-25|2018-11-02|2018-10-23|2018-11-05,143,344
train_day_0464,train,train/train_day_0464.csv,310464,2019-03-27,weekday,spring,2019-03-27|2019-03-28|2019-03-25|2019-03-22|2019-04-01|2019-04-02|2019-03-20,137,344
train_day_0465,train,train/train_day_0465.csv,310465,2019-01-27,weekend,winter,2019-01-27|2019-01-26|2019-02-02|2019-01-20|2019-02-09|2019-01-13|2019-02-10,136,344
train_day_0466,train,train/train_day_0466.csv,310466,2018-09-20,weekday,autumn,2018-09-20|2018-09-19|2018-09-21|2018-09-18|2018-09-24|2018-09-25|2018-09-13,120,344
train_day_0467,train,train/train_day_0467.csv,310467,2019-04-04,weekday,spring,2019-04-04|2019-04-05|2019-04-02|2019-04-01|2019-04-08|2019-03-28|2019-04-11,128,344
train_day_0468,train,train/train_day_0468.csv,310468,2018-10-07,weekend,autumn,2018-10-07|2018-10-06|2018-10-13|2018-09-29|2018-09-23|2018-10-21|2018-09-22,98,344
train_day_0469,train,train/train_day_0469.csv,310469,2019-04-21,weekend,spring,2019-04-21|2019-04-20|2019-04-27|2019-04-28|2019-05-04|2019-04-07|2019-05-05,137,344
train_day_0470,train,train/train_day_0470.csv,310470,2019-02-26,weekday,winter,2019-02-26|2019-02-25|2019-02-27|2019-02-22|2019-02-21|2019-02-19|2019-02-18,127,344
train_day_0471,train,train/train_day_0471.csv,310471,2018-12-28,weekday,winter,2018-12-28|2018-12-25|2018-12-24|2019-01-01|2019-01-02|2019-01-03|2018-12-21,103,344
train_day_0472,train,train/train_day_0472.csv,310472,2019-07-28,weekend,summer,2019-07-28|2019-07-27|2019-08-03|2019-07-21|2019-07-20|2019-07-14|2019-08-17,157,344
train_day_0473,train,train/train_day_0473.csv,310473,2019-07-22,weekday,summer,2019-07-22|2019-07-19|2019-07-26|2019-07-17|2019-07-16|2019-07-15|2019-07-29,154,344
train_day_0474,train,train/train_day_0474.csv,310474,2019-06-21,weekday,summer,2019-06-21|2019-06-20|2019-06-24|2019-06-25|2019-06-27|2019-06-28|2019-06-13,164,344
train_day_0475,train,train/train_day_0475.csv,310475,2019-03-18,weekday,spring,2019-03-18|2019-03-19|2019-03-20|2019-03-15|2019-03-14|2019-03-22|2019-03-12,153,344
train_day_0476,train,train/train_day_0476.csv,310476,2019-04-30,weekday,spring,2019-04-30|2019-04-29|2019-05-01|2019-05-03|2019-04-26|2019-04-25|2019-05-06,149,344
train_day_0477,train,train/train_day_0477.csv,310477,2019-04-25,weekday,spring,2019-04-25|2019-04-26|2019-04-23|2019-04-22|2019-04-29|2019-04-30|2019-04-19,141,344
train_day_0478,train,train/train_day_0478.csv,310478,2019-01-15,weekday,winter,2019-01-15|2019-01-14|2019-01-16|2019-01-17|2019-01-11|2019-01-10|2019-01-21,158,344
train_day_0479,train,train/train_day_0479.csv,310479,2019-01-10,weekday,winter,2019-01-10|2019-01-11|2019-01-08|2019-01-07|2019-01-14|2019-01-15|2019-01-16,132,344
train_day_0480,train,train/train_day_0480.csv,310480,2019-03-09,weekend,spring,2019-03-09|2019-03-10|2019-03-03|2019-03-02|2019-03-17|2019-03-24|2019-03-31,120,344
train_day_0481,train,train/train_day_0481.csv,310481,2018-10-26,weekday,autumn,2018-10-26|2018-10-25|2018-10-23|2018-10-29|2018-10-30|2018-10-19|2018-11-02,155,344
train_day_0482,train,train/train_day_0482.csv,310482,2019-03-11,weekday,spring,2019-03-11|2019-03-12|2019-03-08|2019-03-14|2019-03-15|2019-03-06|2019-03-05,161,344
train_day_0483,train,train/train_day_0483.csv,310483,2019-04-27,weekend,spring,2019-04-27|2019-04-28|2019-04-21|2019-04-20|2019-05-04|2019-05-05|2019-05-11,132,344
train_day_0484,train,train/train_day_0484.csv,310484,2019-07-29,weekday,summer,2019-07-29|2019-07-30|2019-07-31|2019-07-26|2019-08-01|2019-08-02|2019-07-22,172,344
train_day_0485,train,train/train_day_0485.csv,310485,2019-06-28,weekday,summer,2019-06-28|2019-06-27|2019-06-25|2019-06-24|2019-07-02|2019-07-03|2019-07-04,154,344
train_day_0486,train,train/train_day_0486.csv,310486,2019-02-21,weekday,winter,2019-02-21|2019-02-22|2019-02-19|2019-02-18|2019-02-25|2019-02-26|2019-02-15,122,344
train_day_0487,train,train/train_day_0487.csv,310487,2019-06-25,weekday,summer,2019-06-25|2019-06-24|2019-06-27|2019-06-28|2019-06-21|2019-06-20|2019-07-02,160,344
train_day_0488,train,train/train_day_0488.csv,310488,2019-08-22,weekday,summer,2019-08-22|2019-08-21|2019-08-20|2019-08-26|2019-08-16|2019-08-15|2019-08-14,153,344
train_day_0489,train,train/train_day_0489.csv,310489,2018-11-10,weekend,autumn,2018-11-10|2018-11-11|2018-11-04|2018-11-17|2018-11-18|2018-10-28|2018-10-27,132,344
train_day_0490,train,train/train_day_0490.csv,310490,2019-04-11,weekday,spring,2019-04-11|2019-04-08|2019-04-15|2019-04-05|2019-04-04|2019-04-18|2019-04-19,131,344
train_day_0491,train,train/train_day_0491.csv,310491,2018-12-10,weekday,winter,2018-12-10|2018-12-12|2018-12-07|2018-12-13|2018-12-06|2018-12-14|2018-12-05,157,344
train_day_0492,train,train/train_day_0492.csv,310492,2018-09-13,weekday,autumn,2018-09-13|2018-09-12|2018-09-11|2018-09-10|2018-09-18|2018-09-07|2018-09-19,108,344
train_day_0493,train,train/train_day_0493.csv,310493,2019-02-24,weekend,winter,2019-02-24|2019-02-23|2019-02-17|2019-02-10|2019-02-09|2019-02-02|2019-01-27,145,344
train_day_0494,train,train/train_day_0494.csv,310494,2018-09-27,weekday,autumn,2018-09-27|2018-09-28|2018-09-25|2018-09-24|2018-10-01|2018-10-02|2018-09-21,118,344
train_day_0495,train,train/train_day_0495.csv,310495,2018-11-24,weekend,autumn,2018-11-24|2018-11-18|2018-11-17|2018-11-11|2018-11-10|2018-11-04|2018-10-28,141,344
train_day_0496,train,train/train_day_0496.csv,310496,2018-10-02,weekday,autumn,2018-10-02|2018-10-01|2018-10-03|2018-10-04|2018-10-05|2018-09-28|2018-09-27,130,344
train_day_0497,train,train/train_day_0497.csv,310497,2019-01-14,weekday,winter,2019-01-14|2019-01-15|2019-01-16|2019-01-11|2019-01-17|2019-01-10|2019-01-08,144,344
train_day_0498,train,train/train_day_0498.csv,310498,2018-10-25,weekday,autumn,2018-10-25|2018-10-26|2018-10-23|2018-10-29|2018-10-30|2018-10-19|2018-10-17,148,344
train_day_0499,train,train/train_day_0499.csv,310499,2019-07-30,weekday,summer,2019-07-30|2019-07-29|2019-07-31|2019-08-01|2019-08-02|2019-07-26|2019-08-05,173,344
train_day_0500,train,train/train_day_0500.csv,310500,2018-10-28,weekend,autumn,2018-10-28|2018-10-27|2018-10-21|2018-11-04|2018-11-10|2018-11-11|2018-10-13,131,344
val_day_0001,val,val/val_day_0001.csv,410001,2018-12-17,weekday,winter,2018-12-17|2018-12-11|2018-12-26|2019-01-09|2019-01-22|2019-01-31|2019-02-05,141,344
val_day_0002,val,val/val_day_0002.csv,410002,2019-05-14,weekday,spring,2019-05-14|2019-05-23|2019-05-02|2019-04-12|2019-04-10|2019-04-03|2019-03-26,151,344
val_day_0003,val,val/val_day_0003.csv,410003,2019-05-23,weekday,spring,2019-05-23|2019-05-14|2019-05-02|2019-04-12|2019-04-10|2019-04-03|2019-03-26,151,344
val_day_0004,val,val/val_day_0004.csv,410004,2018-09-04,weekday,autumn,2018-09-04|2018-09-14|2018-09-26|2018-10-11|2018-10-15|2018-10-24|2018-11-07,119,344
val_day_0005,val,val/val_day_0005.csv,410005,2018-11-08,weekday,autumn,2018-11-08|2018-11-07|2018-11-13|2018-10-24|2018-10-15|2018-10-11|2018-09-26,116,344
val_day_0006,val,val/val_day_0006.csv,410006,2019-08-23,weekday,summer,2019-08-23|2019-08-27|2019-08-30|2019-07-25|2019-07-24|2019-07-18|2019-06-17,136,344
val_day_0007,val,val/val_day_0007.csv,410007,2019-01-22,weekday,winter,2019-01-22|2019-01-31|2019-01-09|2019-02-05|2019-02-14|2018-12-26|2019-02-20,131,344
val_day_0008,val,val/val_day_0008.csv,410008,2018-10-24,weekday,autumn,2018-10-24|2018-10-15|2018-10-11|2018-11-07|2018-11-08|2018-11-13|2018-09-26,116,344
val_day_0009,val,val/val_day_0009.csv,410009,2018-11-13,weekday,autumn,2018-11-13|2018-11-08|2018-11-07|2018-10-24|2018-10-15|2018-10-11|2018-09-26,116,344
val_day_0010,val,val/val_day_0010.csv,410010,2018-09-26,weekday,autumn,2018-09-26|2018-09-14|2018-10-11|2018-10-15|2018-09-04|2018-10-24|2018-11-07,119,344
val_day_0011,val,val/val_day_0011.csv,410011,2019-02-16,weekend,winter,2019-02-16|2019-01-19|2018-12-23|2018-12-08,79,344
val_day_0012,val,val/val_day_0012.csv,410012,2018-12-23,weekend,winter,2018-12-23|2018-12-08|2019-01-19|2019-02-16,79,344
val_day_0013,val,val/val_day_0013.csv,410013,2019-06-16,weekend,summer,2019-06-16|2019-06-23|2019-07-13|2019-08-04,80,344
val_day_0014,val,val/val_day_0014.csv,410014,2018-12-11,weekday,winter,2018-12-11|2018-12-17|2018-12-26|2019-01-09|2019-01-22|2019-01-31|2019-02-05,141,344
val_day_0015,val,val/val_day_0015.csv,410015,2019-06-17,weekday,summer,2019-06-17|2019-06-14|2019-06-04|2019-07-18|2019-07-24|2019-07-25|2019-08-23,127,344
val_day_0016,val,val/val_day_0016.csv,410016,2019-06-04,weekday,summer,2019-06-04|2019-06-14|2019-06-17|2019-07-18|2019-07-24|2019-07-25|2019-08-23,127,344
val_day_0017,val,val/val_day_0017.csv,410017,2019-06-23,weekend,summer,2019-06-23|2019-06-16|2019-07-13|2019-08-04,80,344
val_day_0018,val,val/val_day_0018.csv,410018,2018-11-03,weekend,autumn,2018-11-03|2018-10-20|2018-09-30|2018-09-15,71,344
val_day_0019,val,val/val_day_0019.csv,410019,2019-03-26,weekday,spring,2019-03-26|2019-03-21|2019-04-03|2019-03-13|2019-04-10|2019-04-12|2019-05-02,141,344
val_day_0020,val,val/val_day_0020.csv,410020,2018-11-07,weekday,autumn,2018-11-07|2018-11-08|2018-11-13|2018-10-24|2018-10-15|2018-10-11|2018-09-26,116,344
val_day_0021,val,val/val_day_0021.csv,410021,2018-10-11,weekday,autumn,2018-10-11|2018-10-15|2018-10-24|2018-09-26|2018-09-14|2018-11-07|2018-11-08,111,344
val_day_0022,val,val/val_day_0022.csv,410022,2019-03-13,weekday,spring,2019-03-13|2019-03-21|2019-03-26|2019-04-03|2019-04-10|2019-04-12|2019-05-02,141,344
val_day_0023,val,val/val_day_0023.csv,410023,2019-08-04,weekend,summer,2019-08-04|2019-07-13|2019-06-23|2019-06-16,80,344
val_day_0024,val,val/val_day_0024.csv,410024,2019-02-05,weekday,winter,2019-02-05|2019-01-31|2019-02-14|2019-01-22|2019-02-20|2019-01-09|2018-12-26,131,344
val_day_0025,val,val/val_day_0025.csv,410025,2019-01-09,weekday,winter,2019-01-09|2019-01-22|2018-12-26|2019-01-31|2018-12-17|2019-02-05|2018-12-11,141,344
val_day_0026,val,val/val_day_0026.csv,410026,2019-07-13,weekend,summer,2019-07-13|2019-06-23|2019-08-04|2019-06-16,80,344
val_day_0027,val,val/val_day_0027.csv,410027,2018-10-15,weekday,autumn,2018-10-15|2018-10-11|2018-10-24|2018-09-26|2018-11-07|2018-11-08|2018-11-13,116,344
val_day_0028,val,val/val_day_0028.csv,410028,2018-12-08,weekend,winter,2018-12-08|2018-12-23|2019-01-19|2019-02-16,79,344
val_day_0029,val,val/val_day_0029.csv,410029,2019-01-19,weekend,winter,2019-01-19|2018-12-23|2019-02-16|2018-12-08,79,344
val_day_0030,val,val/val_day_0030.csv,410030,2019-03-30,weekend,spring,2019-03-30|2019-03-23|2019-04-13|2019-05-18,98,344
val_day_0031,val,val/val_day_0031.csv,410031,2019-03-23,weekend,spring,2019-03-23|2019-03-30|2019-04-13|2019-05-18,98,344
val_day_0032,val,val/val_day_0032.csv,410032,2019-08-27,weekday,summer,2019-08-27|2019-08-30|2019-08-23|2019-07-25|2019-07-24|2019-07-18|2019-06-17,136,344
val_day_0033,val,val/val_day_0033.csv,410033,2019-08-30,weekday,summer,2019-08-30|2019-08-27|2019-08-23|2019-07-25|2019-07-24|2019-07-18|2019-06-17,136,344
val_day_0034,val,val/val_day_0034.csv,410034,2019-07-24,weekday,summer,2019-07-24|2019-07-25|2019-07-18|2019-08-23|2019-08-27|2019-06-17|2019-08-30,136,344
val_day_0035,val,val/val_day_0035.csv,410035,2018-12-26,weekday,winter,2018-12-26|2018-12-17|2019-01-09|2018-12-11|2019-01-22|2019-01-31|2019-02-05,141,344
val_day_0036,val,val/val_day_0036.csv,410036,2019-05-18,weekend,spring,2019-05-18|2019-04-13|2019-03-30|2019-03-23,98,344
val_day_0037,val,val/val_day_0037.csv,410037,2019-07-25,weekday,summer,2019-07-25|2019-07-24|2019-07-18|2019-08-23|2019-08-27|2019-08-30|2019-06-17,136,344
val_day_0038,val,val/val_day_0038.csv,410038,2019-02-14,weekday,winter,2019-02-14|2019-02-20|2019-02-05|2019-01-31|2019-01-22|2019-01-09|2018-12-26,131,344
val_day_0039,val,val/val_day_0039.csv,410039,2019-06-14,weekday,summer,2019-06-14|2019-06-17|2019-06-04|2019-07-18|2019-07-24|2019-07-25|2019-08-23,127,344
val_day_0040,val,val/val_day_0040.csv,410040,2018-09-14,weekday,autumn,2018-09-14|2018-09-04|2018-09-26|2018-10-11|2018-10-15|2018-10-24|2018-11-07,119,344
val_day_0041,val,val/val_day_0041.csv,410041,2019-01-31,weekday,winter,2019-01-31|2019-02-05|2019-01-22|2019-02-14|2019-02-20|2019-01-09|2018-12-26,131,344
val_day_0042,val,val/val_day_0042.csv,410042,2019-04-03,weekday,spring,2019-04-03|2019-04-10|2019-03-26|2019-04-12|2019-03-21|2019-03-13|2019-05-02,141,344
val_day_0043,val,val/val_day_0043.csv,410043,2018-09-30,weekend,autumn,2018-09-30|2018-09-15|2018-10-20|2018-11-03,71,344
val_day_0044,val,val/val_day_0044.csv,410044,2019-04-12,weekday,spring,2019-04-12|2019-04-10|2019-04-03|2019-03-26|2019-05-02|2019-03-21|2019-03-13,141,344
val_day_0045,val,val/val_day_0045.csv,410045,2019-04-10,weekday,spring,2019-04-10|2019-04-12|2019-04-03|2019-03-26|2019-03-21|2019-05-02|2019-03-13,141,344
val_day_0046,val,val/val_day_0046.csv,410046,2018-09-15,weekend,autumn,2018-09-15|2018-09-30|2018-10-20|2018-11-03,71,344
val_day_0047,val,val/val_day_0047.csv,410047,2019-07-18,weekday,summer,2019-07-18|2019-07-24|2019-07-25|2019-06-17|2019-06-14|2019-08-23|2019-08-27,129,344
val_day_0048,val,val/val_day_0048.csv,410048,2019-05-02,weekday,spring,2019-05-02|2019-05-14|2019-04-12|2019-05-23|2019-04-10|2019-04-03|2019-03-26,151,344
val_day_0049,val,val/val_day_0049.csv,410049,2019-03-21,weekday,spring,2019-03-21|2019-03-26|2019-03-13|2019-04-03|2019-04-10|2019-04-12|2019-05-02,141,344
val_day_0050,val,val/val_day_0050.csv,410050,2018-10-20,weekend,autumn,2018-10-20|2018-11-03|2018-09-30|2018-09-15,71,344
val_day_0051,val,val/val_day_0051.csv,410051,2019-02-20,weekday,winter,2019-02-20|2019-02-14|2019-02-05|2019-01-31|2019-01-22|2019-01-09|2018-12-26,131,344
val_day_0052,val,val/val_day_0052.csv,410052,2019-04-13,weekend,spring,2019-04-13|2019-03-30|2019-03-23|2019-05-18,98,344
val_day_0053,val,val/val_day_0053.csv,410053,2019-02-14,weekday,winter,2019-02-14|2019-02-20|2019-02-05|2019-01-31|2019-01-22|2019-01-09|2018-12-26,131,344
val_day_0054,val,val/val_day_0054.csv,410054,2018-11-13,weekday,autumn,2018-11-13|2018-11-08|2018-11-07|2018-10-24|2018-10-15|2018-10-11|2018-09-26,116,344
val_day_0055,val,val/val_day_0055.csv,410055,2018-12-23,weekend,winter,2018-12-23|2018-12-08|2019-01-19|2019-02-16,79,344
val_day_0056,val,val/val_day_0056.csv,410056,2019-01-22,weekday,winter,2019-01-22|2019-01-31|2019-01-09|2019-02-05|2019-02-14|2018-12-26|2019-02-20,131,344
val_day_0057,val,val/val_day_0057.csv,410057,2019-07-18,weekday,summer,2019-07-18|2019-07-24|2019-07-25|2019-06-17|2019-06-14|2019-08-23|2019-08-27,129,344
val_day_0058,val,val/val_day_0058.csv,410058,2019-04-10,weekday,spring,2019-04-10|2019-04-12|2019-04-03|2019-03-26|2019-03-21|2019-05-02|2019-03-13,141,344
val_day_0059,val,val/val_day_0059.csv,410059,2019-02-16,weekend,winter,2019-02-16|2019-01-19|2018-12-23|2018-12-08,79,344
val_day_0060,val,val/val_day_0060.csv,410060,2018-09-04,weekday,autumn,2018-09-04|2018-09-14|2018-09-26|2018-10-11|2018-10-15|2018-10-24|2018-11-07,119,344
test_day_0001,test,test/test_day_0001.csv,510001,2019-08-19,weekday,summer,2019-08-19|2019-08-28|2019-08-29|2019-08-08|2019-07-23|2019-07-12|2019-07-09,154,344
test_day_0002,test,test/test_day_0002.csv,510002,2018-10-18,weekday,autumn,2018-10-18|2018-10-22|2018-10-09|2018-10-31|2018-11-01|2018-11-09|2018-11-16,140,344
test_day_0003,test,test/test_day_0003.csv,510003,2019-06-26,weekday,summer,2019-06-26|2019-07-01|2019-06-19|2019-06-18|2019-07-09|2019-07-12|2019-07-23,139,344
test_day_0004,test,test/test_day_0004.csv,510004,2019-04-16,weekday,spring,2019-04-16|2019-04-17|2019-04-09|2019-04-24|2019-03-29|2019-05-10|2019-05-15,136,344
test_day_0005,test,test/test_day_0005.csv,510005,2019-06-18,weekday,summer,2019-06-18|2019-06-19|2019-06-26|2019-07-01|2019-07-09|2019-07-12|2019-07-23,139,344
test_day_0006,test,test/test_day_0006.csv,510006,2019-05-10,weekday,spring,2019-05-10|2019-05-15|2019-05-20|2019-05-24|2019-04-24|2019-04-17|2019-04-16,135,344
test_day_0007,test,test/test_day_0007.csv,510007,2019-07-23,weekday,summer,2019-07-23|2019-07-12|2019-07-09|2019-08-08|2019-07-01|2019-06-26|2019-08-19,137,344
test_day_0008,test,test/test_day_0008.csv,510008,2019-08-11,weekend,summer,2019-08-11|2019-08-10|2019-07-06|2019-06-08,106,344
test_day_0009,test,test/test_day_0009.csv,510009,2018-11-16,weekday,autumn,2018-11-16|2018-11-21|2018-11-09|2018-11-01|2018-10-31|2018-10-22|2018-10-18,142,344
test_day_0010,test,test/test_day_0010.csv,510010,2019-04-09,weekday,spring,2019-04-09|2019-04-16|2019-04-17|2019-03-29|2019-04-24|2019-05-10|2019-03-07,140,344
test_day_0011,test,test/test_day_0011.csv,510011,2018-11-01,weekday,autumn,2018-11-01|2018-10-31|2018-11-09|2018-10-22|2018-10-18|2018-11-16|2018-11-21,142,344
test_day_0012,test,test/test_day_0012.csv,510012,2019-08-08,weekday,summer,2019-08-08|2019-08-19|2019-07-23|2019-08-28|2019-08-29|2019-07-12|2019-07-09,154,344
test_day_0013,test,test/test_day_0013.csv,510013,2019-02-08,weekday,winter,2019-02-08|2019-02-01|2019-01-30|2019-01-23|2019-02-28|2019-01-18|2019-01-04,166,344
test_day_0014,test,test/test_day_0014.csv,510014,2019-04-14,weekend,spring,2019-04-14|2019-03-16|2019-05-25,54,344
test_day_0015,test,test/test_day_0015.csv,510015,2019-03-07,weekday,spring,2019-03-07|2019-03-01|2019-03-29|2019-04-09|2019-04-16|2019-04-17|2019-04-24,139,344
test_day_0016,test,test/test_day_0016.csv,510016,2019-01-04,weekday,winter,2019-01-04|2018-12-31|2018-12-27|2019-01-18|2019-01-23|2019-01-30|2019-02-01,144,344
test_day_0017,test,test/test_day_0017.csv,510017,2019-06-08,weekend,summer,2019-06-08|2019-07-06|2019-08-10|2019-08-11,106,344
test_day_0018,test,test/test_day_0018.csv,510018,2019-01-06,weekend,winter,2019-01-06|2019-02-03|2018-12-02,56,344
test_day_0019,test,test/test_day_0019.csv,510019,2018-10-31,weekday,autumn,2018-10-31|2018-11-01|2018-10-22|2018-11-09|2018-10-18|2018-11-16|2018-11-21,142,344
test_day_0020,test,test/test_day_0020.csv,510020,2019-01-18,weekday,winter,2019-01-18|2019-01-23|2019-01-30|2019-01-04|2019-02-01|2018-12-31|2019-02-08,151,344
test_day_0021,test,test/test_day_0021.csv,510021,2018-12-27,weekday,winter,2018-12-27|2018-12-31|2019-01-04|2019-01-18|2018-12-03|2019-01-23|2019-01-30,139,344
test_day_0022,test,test/test_day_0022.csv,510022,2018-12-31,weekday,winter,2018-12-31|2018-12-27|2019-01-04|2019-01-18|2019-01-23|2018-12-03|2019-01-30,139,344
test_day_0023,test,test/test_day_0023.csv,510023,2019-08-29,weekday,summer,2019-08-29|2019-08-28|2019-08-19|2019-08-08|2019-07-23|2019-07-12|2019-07-09,154,344
test_day_0024,test,test/test_day_0024.csv,510024,2019-05-15,weekday,spring,2019-05-15|2019-05-10|2019-05-20|2019-05-24|2019-04-24|2019-04-17|2019-04-16,135,344
test_day_0025,test,test/test_day_0025.csv,510025,2019-08-28,weekday,summer,2019-08-28|2019-08-29|2019-08-19|2019-08-08|2019-07-23|2019-07-12|2019-07-09,154,344
test_day_0026,test,test/test_day_0026.csv,510026,2019-02-28,weekday,winter,2019-02-28|2019-02-08|2019-02-01|2019-01-30|2019-01-23|2019-01-18|2019-01-04,166,344
test_day_0027,test,test/test_day_0027.csv,510027,2018-09-08,weekend,autumn,2018-09-08|2018-10-14|2018-11-25,43,344
test_day_0028,test,test/test_day_0028.csv,510028,2018-11-25,weekend,autumn,2018-11-25|2018-10-14|2018-09-08,43,344
test_day_0029,test,test/test_day_0029.csv,510029,2018-09-05,weekday,autumn,2018-09-05|2018-09-06|2018-09-17|2018-10-09|2018-10-18|2018-10-22|2018-10-31,124,344
test_day_0030,test,test/test_day_0030.csv,510030,2018-12-03,weekday,winter,2018-12-03|2018-12-27|2018-12-31|2019-01-04|2019-01-18|2019-01-23|2019-01-30,139,344
test_day_0031,test,test/test_day_0031.csv,510031,2019-01-23,weekday,winter,2019-01-23|2019-01-18|2019-01-30|2019-02-01|2019-02-08|2019-01-04|2018-12-31,151,344
test_day_0032,test,test/test_day_0032.csv,510032,2019-06-19,weekday,summer,2019-06-19|2019-06-18|2019-06-26|2019-07-01|2019-07-09|2019-07-12|2019-07-23,139,344
test_day_0033,test,test/test_day_0033.csv,510033,2019-05-25,weekend,spring,2019-05-25|2019-04-14|2019-03-16,54,344
test_day_0034,test,test/test_day_0034.csv,510034,2018-09-06,weekday,autumn,2018-09-06|2018-09-05|2018-09-17|2018-10-09|2018-10-18|2018-10-22|2018-10-31,124,344
test_day_0035,test,test/test_day_0035.csv,510035,2018-12-02,weekend,winter,2018-12-02|2019-01-06|2019-02-03,56,344
test_day_0036,test,test/test_day_0036.csv,510036,2019-07-01,weekday,summer,2019-07-01|2019-06-26|2019-07-09|2019-07-12|2019-06-19|2019-06-18|2019-07-23,139,344
test_day_0037,test,test/test_day_0037.csv,510037,2019-05-20,weekday,spring,2019-05-20|2019-05-24|2019-05-15|2019-05-10|2019-04-24|2019-04-17|2019-04-16,135,344
test_day_0038,test,test/test_day_0038.csv,510038,2018-11-09,weekday,autumn,2018-11-09|2018-11-16|2018-11-01|2018-10-31|2018-11-21|2018-10-22|2018-10-18,142,344
test_day_0039,test,test/test_day_0039.csv,510039,2019-05-24,weekday,spring,2019-05-24|2019-05-20|2019-05-15|2019-05-10|2019-04-24|2019-04-17|2019-04-16,135,344
test_day_0040,test,test/test_day_0040.csv,510040,2018-09-17,weekday,autumn,2018-09-17|2018-09-06|2018-09-05|2018-10-09|2018-10-18|2018-10-22|2018-10-31,124,344
test_day_0041,test,test/test_day_0041.csv,510041,2019-03-01,weekday,spring,2019-03-01|2019-03-07|2019-03-29|2019-04-09|2019-04-16|2019-04-17|2019-04-24,139,344
test_day_0042,test,test/test_day_0042.csv,510042,2019-08-10,weekend,summer,2019-08-10|2019-08-11|2019-07-06|2019-06-08,106,344
test_day_0043,test,test/test_day_0043.csv,510043,2018-10-22,weekday,autumn,2018-10-22|2018-10-18|2018-10-31|2018-11-01|2018-10-09|2018-11-09|2018-11-16,140,344
test_day_0044,test,test/test_day_0044.csv,510044,2019-07-12,weekday,summer,2019-07-12|2019-07-09|2019-07-01|2019-07-23|2019-06-26|2019-06-19|2019-06-18,139,344
test_day_0045,test,test/test_day_0045.csv,510045,2019-07-06,weekend,summer,2019-07-06|2019-06-08|2019-08-10|2019-08-11,106,344
test_day_0046,test,test/test_day_0046.csv,510046,2019-02-01,weekday,winter,2019-02-01|2019-01-30|2019-02-08|2019-01-23|2019-01-18|2019-02-28|2019-01-04,166,344
test_day_0047,test,test/test_day_0047.csv,510047,2019-04-17,weekday,spring,2019-04-17|2019-04-16|2019-04-24|2019-04-09|2019-03-29|2019-05-10|2019-05-15,136,344
test_day_0048,test,test/test_day_0048.csv,510048,2019-03-29,weekday,spring,2019-03-29|2019-04-09|2019-04-16|2019-04-17|2019-03-07|2019-04-24|2019-03-01,139,344
test_day_0049,test,test/test_day_0049.csv,510049,2019-03-16,weekend,spring,2019-03-16|2019-04-14|2019-05-25,54,344
test_day_0050,test,test/test_day_0050.csv,510050,2019-01-30,weekday,winter,2019-01-30|2019-02-01|2019-01-23|2019-02-08|2019-01-18|2019-01-04|2019-02-28,166,344
test_day_0051,test,test/test_day_0051.csv,510051,2019-07-09,weekday,summer,2019-07-09|2019-07-12|2019-07-01|2019-06-26|2019-07-23|2019-06-19|2019-06-18,139,344
test_day_0052,test,test/test_day_0052.csv,510052,2019-04-24,weekday,spring,2019-04-24|2019-04-17|2019-04-16|2019-04-09|2019-05-10|2019-05-15|2019-03-29,136,344
test_day_0053,test,test/test_day_0053.csv,510053,2019-02-03,weekend,winter,2019-02-03|2019-01-06|2018-12-02,56,344
test_day_0054,test,test/test_day_0054.csv,510054,2018-11-21,weekday,autumn,2018-11-21|2018-11-16|2018-11-09|2018-11-01|2018-10-31|2018-10-22|2018-10-18,142,344
test_day_0055,test,test/test_day_0055.csv,510055,2018-10-09,weekday,autumn,2018-10-09|2018-10-18|2018-10-22|2018-09-17|2018-10-31|2018-11-01|2018-11-09,138,344
